Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
3145,78,autres dommages aux ,0.01008405,0.0760094999999999,0.000766483598475,20,3.832417992375003e-05,0.7361344750000001,0.17458432,0.1326682848854421,v,0.73109245,0.73109245,0.21258907,0.13657957,allianz-1-to-94
3146,78,biens ,0.0067226999999999,0.01900238,0.0001277473000259,6,2.129121667099992e-05,0.7495798499999999,0.17458433,0.3537819999389532,v,0.7462185,0.7462185,0.18408552,0.16508314,allianz-1-to-94
3149,78,Assurance de ,0.0100839999999999,0.04631829,0.0004670736363599,13,3.5928741258461485e-05,0.7831933,0.173990505,0.217710973354154,v,0.7781513,0.77983195,0.19714965,0.15083136,allianz-1-to-94
3150,78,responsabilité civile ,0.01008406,0.0665083099999999,0.0006706737885386,22,3.048517220630018e-05,0.79831933,0.1745843249999999,0.1516210530684069,v,0.794958,0.7932773,0.20783848,0.14133017,allianz-1-to-94
3151,78,générale ,0.0084033599999999,0.0308788499999999,0.0002594860929359,9,2.883178810399989e-05,0.81428572,0.1745843249999999,0.2721396684138164,v,0.81008404,0.81008404,0.19002375,0.1591449,allianz-1-to-94
3153,78,Assurance crédit et ,0.0084034,0.06650832,0.000558896016288,20,2.7944800814400207e-05,0.8579832000000001,0.17339668,0.1263511091544645,v,0.8537815,0.8537815,0.20665084,0.14014252,allianz-1-to-94
3154,78,cautionnement ,0.0100839999999999,0.05106889,0.0005149786867599,14,3.678419191142851e-05,0.8739496,0.173990495,0.1974587659923679,v,0.8689076,0.87058824,0.19952494,0.14845605,allianz-1-to-94
3206,79,Assurance de ,0.00840338,0.0510688899999999,0.0004291512888482,13,3.301163760370774e-05,0.34873951,0.207244655,0.1645498854586426,v,0.34453782,0.34453782,0.2327791,0.18171021,allianz-1-to-94
3207,79,protection juridique ,0.0117647,0.07363421,0.000866284390387,21,4.1251637637476255e-05,0.3672269,0.207838475,0.1597722037080321,v,0.36134455,0.36302522,0.24465558,0.17102137,allianz-1-to-94
3209,79,Assistance ,0.0100840399999999,0.03919239,0.0003952176284555,11,3.5928875314145336e-05,0.43529412,0.207244655,0.2572958678968023,v,0.4302521,0.43193278,0.22684085,0.18764846,allianz-1-to-94
3213,79,Pertes pécuniaires ,0.0100840299999999,0.06888362,0.0006946244905885,19,3.655918371518915e-05,0.505882385,0.20665083,0.1463922772932071,v,0.50084037,0.50084037,0.24109264,0.17220902,allianz-1-to-94
3214,79,diverses ,0.0084033499999999,0.03087886,0.0002594858681809,9,2.883176313122196e-05,0.521848775,0.20783848,0.2721392564362777,v,0.5176471,0.5176471,0.22327791,0.19239905,allianz-1-to-94
3217,79,Santé ,0.00840337,0.0213776699999999,0.0001796444707479,6,2.9940745124650056e-05,0.5857143149999999,0.207838485,0.3930910150638505,v,0.58151263,0.58151263,0.21852732,0.19714965,allianz-1-to-94
3220,79,Accidents ,0.0117646999999999,0.03562945,0.0004191697904149,10,4.191697904149987e-05,0.6563025499999999,0.207838475,0.3301959474535801,v,0.65210086,0.6504202,0.2256532,0.19002375,allianz-1-to-94
3223,79,"Assurance maritime , ",0.00840337,0.0760095,0.000638735952015,21,3.041599771500008e-05,0.718487415,0.20783848,0.1105568382899508,v,0.71428573,0.71428573,0.24584323,0.16983373,allianz-1-to-94
3224,79,aérienne et transport ,0.01008405,0.0783848,0.00079043624244,22,3.5928920110909134e-05,0.7361344750000001,0.20783848,0.1286480286994418,v,0.73109245,0.73109245,0.24703088,0.16864608,allianz-1-to-94
3226,79,Biens ,0.01008405,0.0201900099999999,0.0002035970703405,6,3.3932845056750006e-05,0.7966386750000001,0.207244655,0.4994574049245157,v,0.79159665,0.79159665,0.21733966,0.19714965,allianz-1-to-94
3231,79, ,0.00336135,0.0035629999999999,1.1976490050000088e-05,1,1.1976490050000088e-05,0.892436975,0.5706651,0.9434044344653542,v,0.8907563,0.89411765,0.5688836,0.5688836,allianz-1-to-94
3257,80,R1720 R1800 R1900 R2500 ,0.0319327799999999,0.0427553299999999,0.0013652965467173,24,5.688735611322497e-05,0.26302521,0.470308795,0.746872495195336,v,0.24705882,0.2789916,0.44893113,0.44893113,allianz-1-to-94
3262,80,Assurance maladie ,0.00840336,0.06532066,0.0005489130214176,18,3.0495167856533437e-05,0.33193278,0.1977434699999999,0.1286478121929574,v,0.3277311,0.3277311,0.2304038,0.16508314,allianz-1-to-94
3271,80,Assurance avec participation aux ,0.00840335,0.1140142499999999,0.0009581016477375,33,2.9033383264772832e-05,0.395798325,0.1971496449999999,0.0737043834432979,v,0.39159665,0.39159665,0.25415677,0.14014252,allianz-1-to-94
3272,80,bénéfices ,0.01008404,0.0332541599999999,0.0003353362796064,10,3.353362796064003e-05,0.41008404,0.19833729,0.3032414591136875,v,0.4067227,0.40504202,0.21496437,0.18171021,allianz-1-to-94
3287,80,Assurance indexée et en unités de ,0.01008404,0.1152019,0.001161700567676,34,3.4167663755176534e-05,0.46554622,0.19774347,0.0875336257474921,v,0.46218488,0.4605042,0.25534442,0.14014252,allianz-1-to-94
3288,80,compte ,0.0084033699999999,0.02612826,0.0002195654362361,7,3.13664908908856e-05,0.481512615,0.19833729,0.3216199624467898,v,0.47731093,0.47731093,0.21140142,0.18527316,allianz-1-to-94
3299,80,Autres assurances vie ,0.01008404,0.0736342,0.000742530218168,22,3.375137355309115e-05,0.53949582,0.19714965,0.1369477769840654,v,0.5344538,0.5361345,0.23396675,0.16033255,allianz-1-to-94
3301,80,Rentes découlant des contrats ,0.0100840399999999,0.10332541,0.0010419375674563,30,3.473125224854654e-05,0.58823532,0.196555815,0.0975949672011943,v,0.5831933,0.584874,0.24821852,0.14489311,allianz-1-to-94
3302,80,d'assurance non - vie et liées aux ,0.0084033499999999,0.108076,0.0009082004545999,35,2.5948584417142616e-05,0.6025210249999999,0.19774346,0.0777540804618964,v,0.59831935,0.59831935,0.25178146,0.14370546,allianz-1-to-94
3303,80,engagements d'assurance santé ,0.01008403,0.1104513,0.001113794222739,30,3.712647409130008e-05,0.618487415,0.1977434699999999,0.0912984274517368,v,0.6151261,0.6134454,0.25296912,0.14251782,allianz-1-to-94
3305,80,Rentes découlant des contrats d'assurance non - vie et liées aux ,0.0252100699999999,0.10926364,0.0027545440128547,65,4.237760019776612e-05,0.651260535,0.19714964,0.2307269829194777,v,0.6386555,0.6386555,0.25178146,0.14251782,allianz-1-to-94
3306,80,engagements d'assurance autres ,0.0117646999999999,0.1140142499999999,0.0013413434469749,31,4.32691434508063e-05,0.6747899500000001,0.1971496449999999,0.1031862245289511,v,0.6722689,0.6689076,0.25415677,0.14014252,allianz-1-to-94
3307,80,que les engagements d'assurance ,0.0100840399999999,0.1175772099999999,0.0011856532887283,32,3.705166527276235e-05,0.69075632,0.197743465,0.0857652601214126,v,0.6857143,0.6857143,0.25653207,0.13895486,allianz-1-to-94
3310,80,Réassurance maladie ,0.0067227,0.0736342,0.00049502063634,20,2.4751031817000305e-05,0.73109245,0.19714965,0.091298608527017,v,0.7277311,0.7277311,0.23396675,0.16033255,allianz-1-to-94
3322,80,Réassurance vie ,0.0084034,0.05463183,0.000459093120222,16,2.869332001387522e-05,0.797479,0.1971496449999999,0.1538187536459982,v,0.7932773,0.7932773,0.22446556,0.16983373,allianz-1-to-94
3495,83,transitoire portant sur ,0.00840336,0.0688836099999999,0.0005788537729296,24,2.4118907205400068e-05,0.33193278,0.198337295,0.1219936063165102,v,0.3277311,0.32941177,0.2327791,0.16389549,allianz-1-to-94
3496,83,Sans la mesure ,0.00672269,0.0475059299999999,0.0003193676405517,15,2.129117603678009e-05,0.332773115,0.257719715,0.1415126490524453,v,0.32941177,0.32941177,0.28147268,0.23396675,allianz-1-to-94
3497,83,les provisions techniques ,0.0100840199999999,0.07719713,0.0007784574028625,26,2.994066934086915e-05,0.34621849,0.222684085,0.1306268769318233,v,0.34285715,0.34117648,0.26128265,0.18408552,allianz-1-to-94
3505,83,mpact des mesures transitoires sur les ,0.01008403,0.11638954,0.0011736756130462,39,3.009424648836417e-05,0.398319335,0.22090261,0.0866403458592586,v,0.39327732,0.39327732,0.27909738,0.16270784,allianz-1-to-94
3506,83,provisions techniques ,0.01008403,0.06650832,0.0006706718941296,22,3.0485086096800063e-05,0.413445385,0.22209026,0.1516205791997154,v,0.40840337,0.40840337,0.25534442,0.1888361,allianz-1-to-94
3508,83,Sans la mesure transitoire portant sur ,0.00840336,0.1175771899999999,0.0009880434553584,39,2.5334447573292374e-05,0.46470588,0.2226840849999999,0.0714710055581361,v,0.4605042,0.4605042,0.28147268,0.16389549,allianz-1-to-94
3509,83,les taux d'intérêt ,0.01008402,0.05225652,0.0005269557928104,19,2.773451541107376e-05,0.47899159,0.2220902599999999,0.192971518195242,v,0.47394958,0.47394958,0.24821852,0.195962,allianz-1-to-94
