Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
2023,69, ,0.0033613459999999,0.0035671499999999,1.1990425383899833e-05,1,1.1990425383899833e-05,0.121008403,0.708085625,0.9423057623032454,v,0.11932773,0.122689076,0.70630205,0.70630205,covea-output-1-to-98
2032,70, ,0.0033613459999999,0.0035671899999999,1.1990559837739948e-05,1,1.1990559837739948e-05,0.121008403,0.302615925,0.9422951959385368,v,0.11932773,0.122689076,0.30083233,0.30083233,covea-output-1-to-98
2054,71,| ,0.00336135,0.00713436,2.3981080986000312e-05,2,1.1990540493000156e-05,0.596638675,0.16171225,0.4711494794207241,v,0.594958,0.59831935,0.15814507,0.15814507,covea-output-1-to-98
2059,71, ,0.0067226599999999,0.0071343799999999,4.796201105079991e-05,1,4.796201105079991e-05,0.5966386699999999,0.33055887,0.9422907106153576,v,0.59327734,0.6,0.32699168,0.32699168,covea-output-1-to-98
2065,71, ,0.0050419999999999,0.00713432,3.597124144000007e-05,1,3.597124144000007e-05,0.597479,0.5410226,0.7067246773343461,v,0.594958,0.6,0.53745544,0.53745544,covea-output-1-to-98
2072,71, ,0.0067226999999999,0.00713432,4.796189306399997e-05,1,4.796189306399997e-05,0.5983193499999999,0.68252081,0.9423042420300666,v,0.594958,0.6016807,0.67895365,0.67895365,covea-output-1-to-98
2095,72, ,0.00672269,0.0071343599999999,4.796209062840017e-05,1,4.796209062840017e-05,0.5949580050000001,0.10701546,0.9422975571740196,v,0.59159666,0.59831935,0.10344828,0.10344828,covea-output-1-to-98
2134,73, ,0.00336136,0.0249703,8.393416760800228e-05,1,8.393416760800228e-05,0.8907563199999999,0.94708681,0.134614321814319,v,0.88907564,0.892437,0.93460166,0.93460166,covea-output-1-to-98
2185,75, ,0.0033613459999999,0.00356723,1.1990694291580064e-05,1,1.1990694291580064e-05,0.121008403,0.798454215,0.9422846298107936,v,0.11932773,0.122689076,0.7966706,0.7966706,covea-output-1-to-98
2335,78, ,0.00672269,0.00713434,4.796195617460034e-05,1,4.796195617460034e-05,0.830252115,0.56123663,0.942300198757,v,0.82689077,0.83361346,0.55766946,0.55766946,covea-output-1-to-98
2440,82,/ ,0.00336136,0.0071343499999999,2.39811187160005e-05,2,1.199055935800025e-05,0.6084033799999999,0.324613555,0.4711515414859253,v,0.6067227,0.61008406,0.32104638,0.32104638,covea-output-1-to-98
2608,84, ,0.00504201,0.0166468999999999,8.393383626900023e-05,1,8.393383626900023e-05,0.8915966449999999,0.94173605,0.302879815461141,v,0.89411765,0.89411765,0.9334126,0.9500595,covea-output-1-to-98
2616,85,Brut  Assurance directe Brut  Rassurance proportionnelle acceptée Brut  Rassurance non proportionnelle acceptée Part des réassureurs Net ,0.1058263899999999,0.12100842,0.0128058842482038,137,9.347360765112262e-05,0.130202135,0.47058825,0.8745374082233285,v,0.07728894,0.18311533,0.41008404,0.41008404,covea-output-1-to-98
