,Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
392,392,15,512 ,0.0285714499999999,0.0095124899999999,0.0002717856324104,4,6.794640810262475e-05,0.7638655750000001,0.165279435,3.0035721456737394,h,0.74957985,0.7781513,0.16052319,0.16052319,covea-output-1-to-98
393,393,15,266 ,0.0268907999999999,0.00713437,0.0001918489167959,4,4.7962229199e-05,0.7647059,0.184304395,3.7691905522141393,h,0.7512605,0.7781513,0.18073721,0.18073721,covea-output-1-to-98
394,394,15,-117 ,0.03529412,0.01070155,0.000377701789886,5,7.554035797720024e-05,0.76218489,0.202734835,3.298038134662743,h,0.74453783,0.7781513,0.19857313,0.19738406,covea-output-1-to-98
395,395,15,214 ,0.0268907999999999,0.00832343,0.000223823691444,4,5.5955922861000125e-05,0.7647059,0.221759815,3.23073540595643,h,0.7512605,0.7781513,0.2175981,0.2175981,covea-output-1-to-98
396,396,15,21 ,0.0184874,0.00832344,0.000153878764656,3,5.129292155200021e-05,0.7689075999999999,0.24078478,2.2211249195044367,h,0.7596639,0.7781513,0.23662306,0.23662306,covea-output-1-to-98
397,397,15,896 ,0.0252101,0.0095124799999999,0.0002398105720479,4,5.995264301199997e-05,0.76386555,0.26040429,2.6502131936151287,h,0.7512605,0.7764706,0.2568371,0.25564805,covea-output-1-to-98
398,398,15,2021 ,0.03529414,0.0071343599999999,0.0002518011006503,5,5.0360220130079975e-05,0.84117647,0.1296076099999999,4.947064628081592,h,0.8235294,0.85882354,0.12604043,0.12604043,covea-output-1-to-98
399,399,15,883 ,0.02689074,0.0095124799999999,0.0002557976264352,4,6.39494066088e-05,0.84705883,0.14625446,2.8268905690209127,h,0.83361346,0.8605042,0.14149822,0.14149822,covea-output-1-to-98
400,400,15,602 ,0.02689074,0.00832341,0.0002238226542234,4,5.595566355585007e-05,0.84705883,0.164684895,3.230735960381624,h,0.83361346,0.8605042,0.16052319,0.16052319,covea-output-1-to-98
401,401,15,280 ,0.02689074,0.0095124799999999,0.0002557976264352,4,6.39494066088e-05,0.84705883,0.1843044,2.8268905690209127,h,0.83361346,0.8605042,0.17954816,0.18073721,covea-output-1-to-98
402,402,15,24 ,0.0201681,0.00832343,0.000167867768583,3,5.595592286100019e-05,0.85210085,0.202734845,2.423051554467325,h,0.8436975,0.8621849,0.19857313,0.19857313,covea-output-1-to-98
