,Unnamed: 0,num_page,text,width,height,area,chars,char_size,pos_x,pos_y,aspect,layout,x0,x1,y0,y1,assureur
203,203,4,.68 ,0.0184873899999999,0.0071343499999999,0.0001318955108464,4,3.2973877711624786e-05,0.868067235,0.362663495,2.591320863148024,h,0.85882354,0.87731093,0.35909632,0.35909632,axa-output-1-to-71
204,204,4,68 ,0.0184873999999999,0.0095124699999999,0.0001758608378779,3,5.862027929266642e-05,0.8697479,0.382877535,1.9434910175800757,h,0.8605042,0.8789916,0.3781213,0.37931034,axa-output-1-to-71
205,205,4,68 ,0.0184873999999999,0.0083234399999999,0.0001538787646559,3,5.129292155199956e-05,0.8697479,0.40368608,2.221124919504438,h,0.8605042,0.8789916,0.39952436,0.39952436,axa-output-1-to-71
206,206,4,69 ,0.0168067299999999,0.00713438,0.0001199055983774,3,3.996853279246694e-05,0.868907565,0.42449465,2.3557379898463315,h,0.8605042,0.87731093,0.42092746,0.42092746,axa-output-1-to-71
207,207,4,.70 ,0.0184873899999999,0.00713435,0.0001318955108465,4,3.297387771162504e-05,0.868067235,0.445897745,2.591320863148004,h,0.85882354,0.87731093,0.44233057,0.44233057,axa-output-1-to-71
208,208,4,70 ,0.0184873899999999,0.00832342,0.0001538783116738,3,5.129277055793347e-05,0.868067235,0.4667063099999999,2.2211290551239675,h,0.85882354,0.87731093,0.4625446,0.4625446,axa-output-1-to-71
209,209,4,.71 ,0.0184873899999999,0.00713434,0.0001318953259726,4,3.297383149315007e-05,0.868067235,0.48751487,2.591324495328222,h,0.85882354,0.87731093,0.4839477,0.4839477,axa-output-1-to-71
210,210,4,71 ,0.0184873899999999,0.0071343799999999,0.0001318960654681,3,4.396535515606662e-05,0.868067235,0.50891796,2.5913099666684425,h,0.85882354,0.87731093,0.50535077,0.50535077,axa-output-1-to-71
235,235,6,6 ,0.0084033899999999,0.0071343999999999,5.995314561599956e-05,2,2.997657280799978e-05,0.4983193449999999,0.9393579,1.1778691971293973,h,0.49411765,0.50252104,0.9357907,0.9357907,axa-output-1-to-71
249,249,7,7 ,0.0117647199999999,0.0095124899999999,0.0001119117813527,2,5.595589067639968e-05,0.49831934,0.939357905,1.2367655577036054,h,0.49411765,0.5042017,0.93460166,0.9357907,axa-output-1-to-71
266,266,8,8 ,0.0100840499999999,0.0083234399999999,8.393398513199922e-05,2,4.196699256599961e-05,0.499159675,0.93876338,1.2115243216746927,h,0.49411765,0.5042017,0.93460166,0.93460166,axa-output-1-to-71
293,293,9,9 ,0.0084033899999999,0.00832345,6.99451964954997e-05,2,3.497259824774985e-05,0.4983193449999999,0.939952425,1.0096041905700095,h,0.49411765,0.50252104,0.9357907,0.9357907,axa-output-1-to-71
309,309,10,2022 ,0.0302521,0.00713436,0.000215829372156,5,4.316587443120005e-05,0.4605042,0.17717003,4.240338306449349,h,0.44537815,0.47563025,0.17360285,0.17360285,axa-output-1-to-71
311,311,10,-562 ,0.02689076,0.0071343599999999,0.0001918483625135,5,3.836967250271991e-05,0.48235294,0.2294887099999999,3.76919022869607,h,0.46890756,0.49579832,0.22592153,0.22592153,axa-output-1-to-71
318,318,10,10 ,0.01680675,0.0071343999999999,0.0001199060772,3,3.996869240000001e-05,0.499159675,0.9393579,2.355734189280118,h,0.4907563,0.50756305,0.9357907,0.9357907,axa-output-1-to-71
